Farmer_ID,Village_ID,District,State,Group,FPO_Member,WDC_Intervention_Area,Age_of_Farmer,Land_Size_Hectares,Farm_Size_Acres,Primary_Crop,Has_Tractor,Access_to_Credit,Distance_to_Market_KM,Off_Farm_Income,Soil_Health_Score,Rainfall_Annual_mm,Avg_Temp_Celsius,Time_Period,Irrigation_Source_Before,Irrigation_Source_After,Training_Received,Crop_Diversification,Fertilizer_Used_Kg_per_Hectare,Pesticide_Used_Liters_per_Hectare,Yield_Kg_Per_Hectare,Cost_of_Cultivation,Income_Annual,Latitude,Longitude
FARM1569,DHA02,Dharwad,Karnataka,Control,NO,NO,61,2.09,5.16,Wheat,NO,YES,3.4,0,6.3,867,24.1,Before,Canal,Canal,NO,NO,105.66,4.63,9736.91,23956.48,144806.9,15.3707296,75.1332867
FARM1570,PUN05,Pune,Maharashtra,Control,NO,NO,27,3.21,7.93,Sugarcane,NO,YES,33.7,0,4.8,762,25.4,After,Canal,Canal,NO,NO,112.48,7.26,13863.74,38025.47,198324.57,18.5213738,73.8545071
FARM1570,PUN05,Pune,Maharashtra,Control,NO,NO,27,3.21,7.93,Sugarcane,NO,YES,33.7,0,4.8,762,25.4,Before,Canal,Canal,NO,NO,112.48,7.26,13630.81,37536.62,185726.88,18.5213738,73.8545071
FARM1571,MEE04,Meerut,Uttar Pradesh,Control,NO,NO,62,8.67,21.42,Rice,YES,YES,13.5,37600,7.7,788,24.5,After,Rainfed,Rainfed,NO,NO,91.19,4.86,37595.58,87345.29,528156.89,29.0018557,77.7679671
FARM1571,MEE04,Meerut,Uttar Pradesh,Control,NO,NO,62,8.67,21.42,Rice,YES,YES,13.5,37600,7.7,788,24.5,Before,Rainfed,Rainfed,NO,NO,91.19,4.86,36353.47,85837.04,506568.5,29.0018557,77.7679671
FARM1572,HAP03,Hapur,Uttar Pradesh,Control,NO,NO,36,5.7,14.08,Pulses,YES,YES,21.2,45200,4.1,773,24.7,After,Rainfed,Rainfed,NO,NO,122.38,5.52,21425.75,58443.02,289873.07,28.7166767,77.890433
FARM1572,HAP03,Hapur,Uttar Pradesh,Control,NO,NO,36,5.7,14.08,Pulses,YES,YES,21.2,45200,4.1,773,24.7,Before,Rainfed,Rainfed,NO,NO,122.38,5.52,20748.21,57321.19,280767.63,28.7166767,77.890433
FARM1573,DHA05,Dharwad,Karnataka,Control,NO,NO,59,1.89,4.67,Maize,NO,YES,32.5,43400,4.5,884,24.4,After,Canal,Canal,NO,NO,121.47,5.6,8087.66,22514.39,103390.58,15.3707296,75.1332867
FARM1573,DHA05,Dharwad,Karnataka,Control,NO,NO,59,1.89,4.67,Maize,NO,YES,32.5,43400,4.5,884,24.4,Before,Canal,Canal,NO,NO,121.47,5.6,7875.8,21880.76,100675.24,15.3707296,75.1332867
FARM1574,HAP02,Hapur,Uttar Pradesh,Control,NO,NO,47,2.78,6.87,Sugarcane,NO,YES,13.6,28200,7.0,825,24.1,After,Canal,Canal,NO,NO,95.36,6.32,13086.21,31873.87,193168.1,28.7166767,77.890433
FARM1574,HAP02,Hapur,Uttar Pradesh,Control,NO,NO,47,2.78,6.87,Sugarcane,NO,YES,13.6,28200,7.0,825,24.1,Before,Canal,Canal,NO,NO,95.36,6.32,12947.29,31472.81,179481.45,28.7166767,77.890433
FARM1575,DHA03,Dharwad,Karnataka,Control,NO,NO,47,1.55,3.83,Pulses,NO,YES,9.6,0,5.2,873,24.4,After,Rainfed,Rainfed,NO,NO,109.41,5.7,5965.04,18565.29,91877.68,15.3707296,75.1332867
FARM1575,DHA03,Dharwad,Karnataka,Control,NO,NO,47,1.55,3.83,Pulses,NO,YES,9.6,0,5.2,873,24.4,Before,Rainfed,Rainfed,NO,NO,109.41,5.7,5904.5,18478.64,85492.93,15.3707296,75.1332867
FARM1576,HAP01,Hapur,Uttar Pradesh,Control,NO,NO,35,2.99,7.39,Soybean,NO,YES,9.5,0,6.0,851,24.1,After,Well,Well,NO,NO,90.94,4.88,13625.68,33830.95,195385.5,28.7166767,77.890433
FARM1576,HAP01,Hapur,Uttar Pradesh,Control,NO,NO,35,2.99,7.39,Soybean,NO,YES,9.5,0,6.0,851,24.1,Before,Well,Well,NO,NO,90.94,4.88,13285.89,33777.98,190525.78,28.7166767,77.890433
FARM1577,DHA01,Dharwad,Karnataka,Control,NO,NO,46,2.31,5.71,Soybean,NO,YES,7.5,67700,6.3,894,24.0,After,Canal,Canal,NO,NO,106.86,4.53,10295.86,25884.4,151919.14,15.3707296,75.1332867
FARM1577,DHA01,Dharwad,Karnataka,Control,NO,NO,46,2.31,5.71,Soybean,NO,YES,7.5,67700,6.3,894,24.0,Before,Canal,Canal,NO,NO,106.86,4.53,10271.45,25574.5,146038.06,15.3707296,75.1332867
FARM1578,NAG02,Nagpur,Maharashtra,Control,NO,NO,41,3.28,8.11,Gram,YES,YES,8.3,50100,4.0,1231,27.4,After,Rainfed,Rainfed,NO,NO,121.5,4.55,11446.29,31880.13,164382.37,21.1498134,79.0820556
FARM1578,NAG02,Nagpur,Maharashtra,Control,NO,NO,41,3.28,8.11,Gram,YES,YES,8.3,50100,4.0,1231,27.4,Before,Rainfed,Rainfed,NO,NO,121.5,4.55,11159.91,31075.58,155770.39,21.1498134,79.0820556
FARM1579,MUR04,Muradnagar,Uttar Pradesh,Control,NO,NO,44,3.59,8.87,Wheat,YES,YES,18.0,69600,6.7,795,24.3,After,Rainfed,Rainfed,NO,NO,98.13,5.45,14759.28,36551.04,211564.06,28.7733808,77.5033582
FARM1579,MUR04,Muradnagar,Uttar Pradesh,Control,NO,NO,44,3.59,8.87,Wheat,YES,YES,18.0,69600,6.7,795,24.3,Before,Rainfed,Rainfed,NO,NO,98.13,5.45,14597.27,36315.79,202301.45,28.7733808,77.5033582
FARM1580,DHA02,Dharwad,Karnataka,Control,NO,NO,54,2.64,6.52,Gram,YES,YES,9.4,72300,5.9,935,23.9,After,Well,Well,NO,NO,93.86,5.37,12168.45,27073.96,180342.06,15.3707296,75.1332867
FARM1580,DHA02,Dharwad,Karnataka,Control,NO,NO,54,2.64,6.52,Gram,YES,YES,9.4,72300,5.9,935,23.9,Before,Well,Well,NO,NO,93.86,5.37,11996.84,26411.95,172414.93,15.3707296,75.1332867
FARM1581,MYS02,Mysuru,Karnataka,Control,NO,NO,28,3.64,8.99,Maize,YES,NO,12.9,27000,4.6,887,24.7,After,Canal,Canal,NO,NO,117.42,4.57,15704.1,37266.55,216874.95,12.3041464,76.6529521
FARM1581,MYS02,Mysuru,Karnataka,Control,NO,NO,28,3.64,8.99,Maize,YES,NO,12.9,27000,4.6,887,24.7,Before,Canal,Canal,NO,NO,117.42,4.57,15456.27,36675.43,207039.26,12.3041464,76.6529521
FARM1582,DHA02,Dharwad,Karnataka,Control,NO,NO,35,2.16,5.34,Soybean,NO,YES,17.7,37600,5.3,908,24.6,After,Rainfed,Rainfed,NO,NO,99.67,5.97,8260.57,24814.32,116546.32,15.3707296,75.1332867
FARM1582,DHA02,Dharwad,Karnataka,Control,NO,NO,35,2.16,5.34,Soybean,NO,YES,17.7,37600,5.3,908,24.6,Before,Rainfed,Rainfed,NO,NO,99.67,5.97,8230.15,24192.12,111290.17,15.3707296,75.1332867
FARM1583,MYS04,Mysuru,Karnataka,Control,NO,NO,54,2.75,6.8,Cotton,NO,YES,8.1,76200,5.6,898,24.4,After,Canal,Canal,NO,NO,107.82,7.96,12544.21,31184.77,177955.14,12.3041464,76.6529521
FARM1583,MYS04,Mysuru,Karnataka,Control,NO,NO,54,2.75,6.8,Cotton,NO,YES,8.1,76200,5.6,898,24.4,Before,Canal,Canal,NO,NO,107.82,7.96,12216.0,30657.63,171972.44,12.3041464,76.6529521
FARM1584,MYS04,Mysuru,Karnataka,Control,NO,NO,39,1.15,2.84,Cotton,YES,NO,19.8,74900,5.7,851,24.8,After,Rainfed,Rainfed,NO,NO,95.87,6.57,4747.31,12233.35,70705.24,12.3041464,76.6529521
FARM1584,MYS04,Mysuru,Karnataka,Control,NO,NO,39,1.15,2.84,Cotton,YES,NO,19.8,74900,5.7,851,24.8,Before,Rainfed,Rainfed,NO,NO,95.87,6.57,4571.05,11890.27,67488.88,12.3041464,76.6529521
FARM1585,NAG03,Nagpur,Maharashtra,Control,NO,NO,57,1.29,3.19,Maize,NO,YES,5.6,30700,8.1,1235,27.0,After,Rainfed,Rainfed,NO,NO,97.09,4.43,5080.13,14341.25,75495.99,21.1498134,79.0820556
FARM1585,NAG03,Nagpur,Maharashtra,Control,NO,NO,57,1.29,3.19,Maize,NO,YES,5.6,30700,8.1,1235,27.0,Before,Rainfed,Rainfed,NO,NO,97.09,4.43,5050.79,14000.66,72840.91,21.1498134,79.0820556
FARM1586,DHA02,Dharwad,Karnataka,Control,NO,NO,41,2.7,6.67,Pulses,YES,NO,5.9,66200,7.4,894,24.2,After,Well,Well,NO,NO,95.39,4.22,12991.12,26084.97,197830.77,15.3707296,75.1332867
FARM1586,DHA02,Dharwad,Karnataka,Control,NO,NO,41,2.7,6.67,Pulses,YES,NO,5.9,66200,7.4,894,24.2,Before,Well,Well,NO,NO,95.39,4.22,12848.92,26016.65,183769.21,15.3707296,75.1332867
FARM1587,NAG01,Nagpur,Maharashtra,Control,NO,NO,50,1.27,3.14,Soybean,NO,NO,8.2,36100,4.5,1219,26.7,After,Rainfed,Rainfed,NO,NO,127.02,4.36,4506.94,15847.56,64130.28,21.1498134,79.0820556
FARM1587,NAG01,Nagpur,Maharashtra,Control,NO,NO,50,1.27,3.14,Soybean,NO,NO,8.2,36100,4.5,1219,26.7,Before,Rainfed,Rainfed,NO,NO,127.02,4.36,4473.56,15546.52,62786.12,21.1498134,79.0820556
FARM1588,NAG02,Nagpur,Maharashtra,Control,NO,NO,37,2.61,6.45,Sugarcane,NO,YES,16.2,77800,5.6,1237,27.5,After,Rainfed,Rainfed,NO,NO,100.72,6.94,9342.57,31334.36,141688.61,21.1498134,79.0820556
FARM1588,NAG02,Nagpur,Maharashtra,Control,NO,NO,37,2.61,6.45,Sugarcane,NO,YES,16.2,77800,5.6,1237,27.5,Before,Rainfed,Rainfed,NO,NO,100.72,6.94,9340.05,30578.3,132922.35,21.1498134,79.0820556
FARM1589,HAP04,Hapur,Uttar Pradesh,Control,NO,NO,46,1.51,3.73,Cotton,NO,NO,13.6,0,6.8,840,24.8,After,Well,Well,NO,NO,94.86,6.24,6854.29,17092.17,102610.24,28.7166767,77.890433
FARM1589,HAP04,Hapur,Uttar Pradesh,Control,NO,NO,46,1.51,3.73,Cotton,NO,NO,13.6,0,6.8,840,24.8,Before,Well,Well,NO,NO,94.86,6.24,6704.98,16672.88,96640.57,28.7166767,77.890433
FARM1590,DHA05,Dharwad,Karnataka,Control,NO,NO,39,2.42,5.98,Sugarcane,NO,YES,20.7,68800,5.6,893,24.6,After,Rainfed,Rainfed,NO,NO,93.84,7.64,9734.04,28587.11,140036.66,15.3707296,75.1332867
FARM1590,DHA05,Dharwad,Karnataka,Control,NO,NO,39,2.42,5.98,Sugarcane,NO,YES,20.7,68800,5.6,893,24.6,Before,Rainfed,Rainfed,NO,NO,93.84,7.64,9731.39,28171.13,135628.94,15.3707296,75.1332867
FARM1591,MEE02,Meerut,Uttar Pradesh,Control,NO,NO,51,3.26,8.06,Soybean,NO,YES,8.2,0,5.9,851,24.0,After,Well,Well,NO,NO,99.94,4.65,15410.24,38138.72,217094.04,29.0018557,77.7679671
FARM1591,MEE02,Meerut,Uttar Pradesh,Control,NO,NO,51,3.26,8.06,Soybean,NO,YES,8.2,0,5.9,851,24.0,Before,Well,Well,NO,NO,99.94,4.65,14676.93,37698.75,208499.17,29.0018557,77.7679671
FARM1592,MYS04,Mysuru,Karnataka,Control,NO,NO,46,2.98,7.36,Soybean,YES,YES,15.9,54600,7.7,864,24.8,After,Well,Well,NO,NO,105.06,4.98,14098.18,30392.09,210338.02,12.3041464,76.6529521
FARM1592,MYS04,Mysuru,Karnataka,Control,NO,NO,46,2.98,7.36,Soybean,YES,YES,15.9,54600,7.7,864,24.8,Before,Well,Well,NO,NO,105.06,4.98,13908.42,29695.27,203528.01,12.3041464,76.6529521
FARM1593,MEE02,Meerut,Uttar Pradesh,Control,NO,NO,60,5.15,12.73,Wheat,NO,YES,18.5,53400,5.6,844,24.2,After,Rainfed,Rainfed,NO,NO,96.96,5.45,20997.53,59077.48,305825.46,29.0018557,77.7679671
FARM1593,MEE02,Meerut,Uttar Pradesh,Control,NO,NO,60,5.15,12.73,Wheat,NO,YES,18.5,53400,5.6,844,24.2,Before,Rainfed,Rainfed,NO,NO,96.96,5.45,20427.59,58268.99,284418.33,29.0018557,77.7679671
FARM1594,MYS04,Mysuru,Karnataka,Control,NO,NO,52,3.6,8.9,Gram,NO,YES,20.9,25900,4.9,852,24.5,After,Rainfed,Rainfed,NO,NO,113.33,5.27,14000.87,41900.61,188228.91,12.3041464,76.6529521
FARM1594,MYS04,Mysuru,Karnataka,Control,NO,NO,52,3.6,8.9,Gram,NO,YES,20.9,25900,4.9,852,24.5,Before,Rainfed,Rainfed,NO,NO,113.33,5.27,13610.73,41711.8,179641.91,12.3041464,76.6529521
FARM1595,MEE02,Meerut,Uttar Pradesh,Control,NO,NO,63,2.23,5.51,Rice,YES,YES,13.5,30800,4.2,863,24.6,After,Canal,Canal,NO,NO,121.5,5.07,9801.87,22445.87,138478.24,29.0018557,77.7679671
FARM1595,MEE02,Meerut,Uttar Pradesh,Control,NO,NO,63,2.23,5.51,Rice,YES,YES,13.5,30800,4.2,863,24.6,Before,Canal,Canal,NO,NO,121.5,5.07,9434.12,22346.65,128752.4,29.0018557,77.7679671
FARM1596,MUR03,Muradnagar,Uttar Pradesh,Control,NO,NO,60,1.0,2.47,Cotton,NO,YES,23.7,34800,7.5,760,24.8,After,Rainfed,Rainfed,NO,NO,104.54,7.95,4540.36,10921.94,58460.07,28.7733808,77.5033582
FARM1596,MUR03,Muradnagar,Uttar Pradesh,Control,NO,NO,60,1.0,2.47,Cotton,NO,YES,23.7,34800,7.5,760,24.8,Before,Rainfed,Rainfed,NO,NO,104.54,7.95,4456.43,10747.24,55462.11,28.7733808,77.5033582
FARM1597,DHA04,Dharwad,Karnataka,Control,NO,NO,57,1.05,2.59,Sugarcane,NO,NO,19.3,36400,6.0,882,24.4,After,Well,Well,NO,NO,95.56,6.17,4903.63,13315.23,70433.81,15.3707296,75.1332867
FARM1597,DHA04,Dharwad,Karnataka,Control,NO,NO,57,1.05,2.59,Sugarcane,NO,NO,19.3,36400,6.0,882,24.4,Before,Well,Well,NO,NO,95.56,6.17,4730.71,12997.62,68474.97,15.3707296,75.1332867
FARM1598,MYS04,Mysuru,Karnataka,Control,NO,NO,40,1.13,2.79,Sugarcane,NO,NO,7.9,41800,7.3,830,24.6,After,Rainfed,Rainfed,NO,NO,100.8,6.57,4731.58,12024.16,63183.14,12.3041464,76.6529521
FARM1598,MYS04,Mysuru,Karnataka,Control,NO,NO,40,1.13,2.79,Sugarcane,NO,NO,7.9,41800,7.3,830,24.6,Before,Rainfed,Rainfed,NO,NO,100.8,6.57,4575.28,11972.91,59217.55,12.3041464,76.6529521
FARM1599,MEE04,Meerut,Uttar Pradesh,Control,NO,NO,58,4.6,11.37,Wheat,YES,YES,13.7,65000,6.2,786,24.7,After,Rainfed,Rainfed,NO,NO,99.16,5.87,18812.71,46593.13,256447.12,29.0018557,77.7679671
FARM1599,MEE04,Meerut,Uttar Pradesh,Control,NO,NO,58,4.6,11.37,Wheat,YES,YES,13.7,65000,6.2,786,24.7,Before,Rainfed,Rainfed,NO,NO,99.16,5.87,18027.69,46308.3,247811.05,29.0018557,77.7679671
FARM1600,HAP02,Hapur,Uttar Pradesh,Control,NO,NO,36,1.76,4.35,Maize,YES,YES,6.7,0,7.1,781,24.5,After,Well,Well,NO,NO,92.38,5.34,8687.16,19955.6,112910.27,28.7166767,77.890433
FARM1600,HAP02,Hapur,Uttar Pradesh,Control,NO,NO,36,1.76,4.35,Maize,YES,YES,6.7,0,7.1,781,24.5,Before,Well,Well,NO,NO,92.38,5.34,8670.41,19443.79,109287.14,28.7166767,77.890433
FARM1601,MYS01,Mysuru,Karnataka,Control,NO,NO,31,2.37,5.86,Rice,NO,YES,4.4,0,4.8,887,25.0,After,Canal,Canal,NO,NO,113.27,5.97,10312.17,25818.28,151999.88,12.3041464,76.6529521
FARM1601,MYS01,Mysuru,Karnataka,Control,NO,NO,31,2.37,5.86,Rice,NO,YES,4.4,0,4.8,887,25.0,Before,Canal,Canal,NO,NO,113.27,5.97,10181.15,25601.52,148300.78,12.3041464,76.6529521
FARM1602,DHA05,Dharwad,Karnataka,Control,NO,NO,45,0.64,1.58,Cotton,NO,YES,16.9,0,4.3,901,24.4,After,Well,Well,NO,NO,121.41,6.67,2603.75,6997.69,40051.63,15.3707296,75.1332867
FARM1602,DHA05,Dharwad,Karnataka,Control,NO,NO,45,0.64,1.58,Cotton,NO,YES,16.9,0,4.3,901,24.4,Before,Well,Well,NO,NO,121.41,6.67,2577.94,6961.7,38603.32,15.3707296,75.1332867
FARM1603,MUR04,Muradnagar,Uttar Pradesh,Control,NO,NO,29,3.51,8.67,Maize,YES,YES,10.6,20300,8.2,813,24.9,After,Rainfed,Rainfed,NO,NO,93.34,4.13,15303.86,36341.97,207965.55,28.7733808,77.5033582
FARM1603,MUR04,Muradnagar,Uttar Pradesh,Control,NO,NO,29,3.51,8.67,Maize,YES,YES,10.6,20300,8.2,813,24.9,Before,Rainfed,Rainfed,NO,NO,93.34,4.13,14757.63,36246.09,201584.91,28.7733808,77.5033582
FARM1604,PUN04,Pune,Maharashtra,Control,NO,NO,52,1.69,4.18,Rice,NO,YES,11.1,60800,8.3,714,24.5,After,Rainfed,Rainfed,NO,NO,94.64,4.11,7276.04,20253.77,118493.66,18.5213738,73.8545071
FARM1604,PUN04,Pune,Maharashtra,Control,NO,NO,52,1.69,4.18,Rice,NO,YES,11.1,60800,8.3,714,24.5,Before,Rainfed,Rainfed,NO,NO,94.64,4.11,6960.89,20009.42,110897.23,18.5213738,73.8545071
FARM1605,NAG01,Nagpur,Maharashtra,Control,NO,NO,52,2.5,6.18,Maize,NO,NO,15.7,69400,5.8,1223,27.4,After,Well,Well,NO,NO,106.68,5.91,10528.4,28715.57,160774.57,21.1498134,79.0820556
FARM1605,NAG01,Nagpur,Maharashtra,Control,NO,NO,52,2.5,6.18,Maize,NO,NO,15.7,69400,5.8,1223,27.4,Before,Well,Well,NO,NO,106.68,5.91,10165.81,28379.3,152700.14,21.1498134,79.0820556
FARM1606,MUR02,Muradnagar,Uttar Pradesh,Control,NO,NO,47,1.39,3.43,Wheat,YES,YES,20.4,21500,8.3,780,24.4,After,Well,Well,NO,NO,105.88,5.54,6660.2,13728.59,100421.09,28.7733808,77.5033582
FARM1606,MUR02,Muradnagar,Uttar Pradesh,Control,NO,NO,47,1.39,3.43,Wheat,YES,YES,20.4,21500,8.3,780,24.4,Before,Well,Well,NO,NO,105.88,5.54,6439.1,13333.37,94049.75,28.7733808,77.5033582
FARM1607,MYS02,Mysuru,Karnataka,Control,NO,NO,41,2.18,5.39,Maize,NO,YES,13.3,26400,7.2,843,24.6,After,Canal,Canal,NO,NO,107.89,5.49,9726.03,25018.81,143675.61,12.3041464,76.6529521
FARM1607,MYS02,Mysuru,Karnataka,Control,NO,NO,41,2.18,5.39,Maize,NO,YES,13.3,26400,7.2,843,24.6,Before,Canal,Canal,NO,NO,107.89,5.49,9665.06,24789.44,136577.36,12.3041464,76.6529521
FARM1608,MYS03,Mysuru,Karnataka,Control,NO,NO,42,4.8,11.86,Cotton,NO,NO,16.1,51400,5.0,881,24.3,After,Well,Well,NO,NO,98.56,7.93,21361.0,55249.56,302011.17,12.3041464,76.6529521
FARM1608,MYS03,Mysuru,Karnataka,Control,NO,NO,42,4.8,11.86,Cotton,NO,NO,16.1,51400,5.0,881,24.3,Before,Well,Well,NO,NO,98.56,7.93,20769.09,55082.31,281620.65,12.3041464,76.6529521
FARM1609,PUN04,Pune,Maharashtra,Control,NO,NO,56,2.32,5.73,Soybean,NO,NO,14.1,71100,8.1,797,24.7,After,Well,Well,NO,NO,92.58,5.18,11114.33,28288.27,157792.19,18.5213738,73.8545071
FARM1609,PUN04,Pune,Maharashtra,Control,NO,NO,56,2.32,5.73,Soybean,NO,NO,14.1,71100,8.1,797,24.7,Before,Well,Well,NO,NO,92.58,5.18,10794.58,27644.73,152711.93,18.5213738,73.8545071
FARM1610,PUN01,Pune,Maharashtra,Control,NO,NO,42,1.25,3.09,Gram,NO,YES,6.9,68400,7.7,714,24.8,After,Canal,Canal,NO,NO,91.11,4.02,6183.02,14573.72,86568.07,18.5213738,73.8545071
FARM1610,PUN01,Pune,Maharashtra,Control,NO,NO,42,1.25,3.09,Gram,NO,YES,6.9,68400,7.7,714,24.8,Before,Canal,Canal,NO,NO,91.11,4.02,5946.6,14491.74,80234.69,18.5213738,73.8545071
FARM1611,HAP05,Hapur,Uttar Pradesh,Control,NO,NO,32,4.49,11.1,Cotton,NO,YES,6.4,73000,5.4,798,25.0,After,Well,Well,NO,NO,106.3,6.08,19564.02,52728.47,278811.35,28.7166767,77.890433
FARM1611,HAP05,Hapur,Uttar Pradesh,Control,NO,NO,32,4.49,11.1,Cotton,NO,YES,6.4,73000,5.4,798,25.0,Before,Well,Well,NO,NO,106.3,6.08,19393.12,51497.74,270067.39,28.7166767,77.890433
FARM1612,HAP01,Hapur,Uttar Pradesh,Control,NO,NO,61,6.56,16.21,Gram,NO,NO,18.7,0,6.6,839,24.9,After,Well,Well,NO,NO,105.5,4.82,30021.84,76557.81,434938.16,28.7166767,77.890433
FARM1612,HAP01,Hapur,Uttar Pradesh,Control,NO,NO,61,6.56,16.21,Gram,NO,NO,18.7,0,6.6,839,24.9,Before,Well,Well,NO,NO,105.5,4.82,29637.22,76381.17,414296.74,28.7166767,77.890433
FARM1613,HAP03,Hapur,Uttar Pradesh,Control,NO,NO,28,3.21,7.93,Rice,YES,YES,21.0,61400,8.2,768,24.3,After,Well,Well,NO,NO,105.02,4.36,15304.99,31895.44,231795.99,28.7166767,77.890433
FARM1613,HAP03,Hapur,Uttar Pradesh,Control,NO,NO,28,3.21,7.93,Rice,YES,YES,21.0,61400,8.2,768,24.3,Before,Well,Well,NO,NO,105.02,4.36,14853.29,31427.91,217357.95,28.7166767,77.890433
FARM1614,MEE02,Meerut,Uttar Pradesh,Control,NO,NO,55,1.29,3.19,Sugarcane,NO,YES,9.0,61700,8.0,778,24.2,After,Rainfed,Rainfed,NO,NO,94.67,6.11,5193.7,15067.34,79114.55,29.0018557,77.7679671
FARM1614,MEE02,Meerut,Uttar Pradesh,Control,NO,NO,55,1.29,3.19,Sugarcane,NO,YES,9.0,61700,8.0,778,24.2,Before,Rainfed,Rainfed,NO,NO,94.67,6.11,5187.1,14768.89,73338.07,29.0018557,77.7679671
FARM1615,MEE01,Meerut,Uttar Pradesh,Control,NO,NO,44,5.38,13.29,Cotton,YES,YES,5.7,0,6.3,809,24.4,After,Rainfed,Rainfed,NO,NO,92.84,7.88,22375.77,55095.27,307725.6,29.0018557,77.7679671
FARM1615,MEE01,Meerut,Uttar Pradesh,Control,NO,NO,44,5.38,13.29,Cotton,YES,YES,5.7,0,6.3,809,24.4,Before,Rainfed,Rainfed,NO,NO,92.84,7.88,21831.47,53810.53,294232.75,29.0018557,77.7679671
FARM1616,PUN03,Pune,Maharashtra,Control,NO,NO,50,1.87,4.62,Gram,NO,NO,17.4,26500,5.7,713,24.9,After,Rainfed,Rainfed,NO,NO,95.08,4.1,7462.17,21414.63,118556.77,18.5213738,73.8545071
FARM1616,PUN03,Pune,Maharashtra,Control,NO,NO,50,1.87,4.62,Gram,NO,NO,17.4,26500,5.7,713,24.9,Before,Rainfed,Rainfed,NO,NO,95.08,4.1,7257.98,20925.65,110333.89,18.5213738,73.8545071
FARM1617,PUN01,Pune,Maharashtra,Control,NO,NO,35,4.06,10.03,Sugarcane,YES,YES,25.3,0,6.7,736,25.3,After,Well,Well,NO,NO,92.05,7.4,18717.49,40698.04,252154.86,18.5213738,73.8545071
FARM1617,PUN01,Pune,Maharashtra,Control,NO,NO,35,4.06,10.03,Sugarcane,YES,YES,25.3,0,6.7,736,25.3,Before,Well,Well,NO,NO,92.05,7.4,18165.78,40025.92,245671.08,18.5213738,73.8545071
FARM1618,MYS02,Mysuru,Karnataka,Control,NO,NO,35,2.57,6.35,Cotton,NO,YES,15.8,0,5.9,888,25.3,After,Rainfed,Rainfed,NO,NO,102.96,7.26,9917.91,31744.79,128024.11,12.3041464,76.6529521
FARM1618,MYS02,Mysuru,Karnataka,Control,NO,NO,35,2.57,6.35,Cotton,NO,YES,15.8,0,5.9,888,25.3,Before,Rainfed,Rainfed,NO,NO,102.96,7.26,9851.81,31398.72,124242.74,12.3041464,76.6529521
FARM1619,MUR02,Muradnagar,Uttar Pradesh,Control,NO,NO,31,1.17,2.89,Wheat,NO,YES,34.3,32700,8.2,770,24.5,After,Canal,Canal,NO,NO,95.6,4.39,5387.46,13132.91,88408.62,28.7733808,77.5033582
FARM1619,MUR02,Muradnagar,Uttar Pradesh,Control,NO,NO,31,1.17,2.89,Wheat,NO,YES,34.3,32700,8.2,770,24.5,Before,Canal,Canal,NO,NO,95.6,4.39,5384.63,13036.93,86338.98,28.7733808,77.5033582
FARM1620,PUN05,Pune,Maharashtra,Control,NO,NO,62,0.77,1.9,Rice,NO,YES,18.9,63200,6.3,778,25.4,After,Well,Well,NO,NO,91.6,5.43,3695.78,11437.04,46755.58,18.5213738,73.8545071
FARM1620,PUN05,Pune,Maharashtra,Control,NO,NO,62,0.77,1.9,Rice,NO,YES,18.9,63200,6.3,778,25.4,Before,Well,Well,NO,NO,91.6,5.43,3536.74,11161.61,45619.24,18.5213738,73.8545071
FARM1621,MYS03,Mysuru,Karnataka,Control,NO,NO,45,1.07,2.64,Pulses,NO,YES,14.1,78200,3.6,844,24.6,After,Well,Well,NO,NO,111.92,5.43,4576.36,12310.02,58395.6,12.3041464,76.6529521
FARM1621,MYS03,Mysuru,Karnataka,Control,NO,NO,45,1.07,2.64,Pulses,NO,YES,14.1,78200,3.6,844,24.6,Before,Well,Well,NO,NO,111.92,5.43,4496.55,11993.06,55616.99,12.3041464,76.6529521
FARM1622,PUN01,Pune,Maharashtra,Control,NO,NO,26,3.49,8.62,Soybean,NO,YES,12.6,77200,7.8,792,25.1,After,Rainfed,Rainfed,NO,NO,93.85,5.59,14489.82,41109.28,217380.34,18.5213738,73.8545071
FARM1622,PUN01,Pune,Maharashtra,Control,NO,NO,26,3.49,8.62,Soybean,NO,YES,12.6,77200,7.8,792,25.1,Before,Rainfed,Rainfed,NO,NO,93.85,5.59,14438.86,39929.99,204023.19,18.5213738,73.8545071
FARM1623,DHA05,Dharwad,Karnataka,Control,NO,NO,39,1.23,3.04,Rice,NO,YES,10.9,38300,7.2,911,24.4,After,Well,Well,NO,NO,100.72,4.79,5794.16,13537.28,88950.34,15.3707296,75.1332867
FARM1623,DHA05,Dharwad,Karnataka,Control,NO,NO,39,1.23,3.04,Rice,NO,YES,10.9,38300,7.2,911,24.4,Before,Well,Well,NO,NO,100.72,4.79,5632.37,13148.13,82885.6,15.3707296,75.1332867
FARM1624,MEE04,Meerut,Uttar Pradesh,Control,NO,NO,49,2.76,6.82,Soybean,NO,YES,8.7,53500,7.0,838,23.9,After,Canal,Canal,NO,NO,108.49,4.45,13172.53,32994.17,200184.41,29.0018557,77.7679671
FARM1624,MEE04,Meerut,Uttar Pradesh,Control,NO,NO,49,2.76,6.82,Soybean,NO,YES,8.7,53500,7.0,838,23.9,Before,Canal,Canal,NO,NO,108.49,4.45,12816.27,32652.54,190153.44,29.0018557,77.7679671
